,ReferenceID,RefID,TableTimeStamp,_id,attributes_action,attributes_committedTimestamp,FirstCommittedTimestamp,committedTimestamp,updatedTimestamp,Record_URL,Property_URL,PropertyID,attributes_resourceType,privacy_isPrivate,lease_askingRents_0_privacy_isPrivate,sale_askingPrices_0_privacy_isPrivate,type,Record_Type,meta_contributor_company_id,meta_contributor_company_name,meta_created_userId,meta_updated_userId,Document_Count,Document_URL,media_0_URL,EG_AccountManager,meta_contributor_referenceId,MAIN_REGION,meta_ownerType,address_uprn,address_parentUprn,address_fullAddress,preferredDisplayAddress,address_organisations_0,address_unitName,address_buildingNumber,address_streets_0,address_latitude,address_longitude,address_postcode_major,address_postcode_minor,address_locality,address_region,address_localAuthority,address_town,agents_0_company_contact_email,agents_0_company_contact_name_firstName,agents_0_company_contact_name_surname,agents_0_company_contact_phoneNumbers_0_number,agents_0_company_name,agents_1_company_contact_email,agents_1_company_contact_name_firstName,agents_1_company_contact_name_surname,agents_1_company_contact_phoneNumbers_0_number,agents_1_company_name,agents_2_company_contact_email,agents_2_company_contact_name_firstName,agents_2_company_contact_name_surname,agents_2_company_contact_phoneNumbers_0_number,agents_2_company_name,agents_3_company_contact_email,agents_3_company_contact_name_firstName,agents_3_company_contact_name_surname,agents_3_company_contact_phoneNumbers_0_number,agents_3_company_name,lease_askingRents_0_amount,lease_askingRents_0_date,lease_askingRents_0_measurement,lease_isPreLet,lease_landlords_0_company_name,lease_landlords_0_company_regNo,lease_landlords_0_type,lease_landlords_1_company_name,lease_landlords_1_company_regNo,lease_landlords_1_type,lease_leaseTerm,lease_type,onMarketDate,readyToOccupyDate,status,type_0,unit_amenities_0,unit_amenities_1,unit_amenities_2,unit_amenities_3,unit_amenities_4,unit_amenities_5,unit_gradeOfSpace_type,unit_levels_0_name,unit_levels_0_number,unit_levels_0_size_measurement,unit_levels_0_size_value,unit_levels_0_useType,unit_levels_1_name,unit_levels_1_size_measurement,unit_levels_1_size_value,unit_levels_1_useType,unit_levels_1_number,unit_levels_2_name,unit_levels_2_number,unit_levels_2_size_measurement,unit_levels_2_size_value,unit_levels_2_useType,unit_levels_3_name,unit_levels_3_number,unit_levels_3_size_measurement,unit_levels_3_size_value,unit_levels_3_useType,unit_levels_4_name,unit_levels_4_number,unit_levels_4_size_measurement,unit_levels_4_size_value,unit_levels_4_useType,unit_levels_5_name,unit_levels_5_number,unit_levels_5_size_measurement,unit_levels_5_size_value,unit_levels_5_useType,unit_levels_6_name,unit_levels_6_number,unit_levels_6_size_measurement,unit_levels_6_size_value,unit_levels_6_useType,unit_levels_7_name,unit_levels_7_number,unit_levels_7_size_measurement,unit_levels_7_size_value,unit_levels_7_useType,unit_measurementType,unit_primaryUseType,unit_totalSpace_measurement,unit_totalSpace_value,sale_askingPrices_0_amount,sale_askingPrices_0_date,sale_tenure,sale_vendors_0_type,unit_gradeOfSpace_description,investment_totalRentalIncome_amount,investment_totalRentalIncome_measurement,unit_epcRating,lease_businessRates_0_amount,lease_businessRates_0_measurement,description,lease_serviceCharge_amount,lease_serviceCharge_measurement,lease_leaseLength_months,lease_leaseLength_years,investment_wault_months,investment_wault_years,RecordTimeStamp,contributor_ReferenceID,agents_0_type,agents_0_company_regNo,agents_1_type,agents_1_company_regNo,agents_2_type,agents_3_type,meta_contributor_company_id_Legacy,lease_leaseEndDate_date,lease_leaseEndDate_privacy_isPrivate,lease_leaseStartDate_date,lease_rent_amount,lease_rent_measurement,lease_tenant_company_name,lease_tenant_company_primaryBusinessType,lease_tenant_company_regNo,lease_tenant_type,transactionDate,unit_spaces_0_size_measurement,unit_spaces_0_size_value,unit_spaces_0_useType,lease_zoneARent_amount,lease_zoneARent_measurement,lease_leaseLength_privacy_isPrivate,sale_price_amount,sale_purchasers_0_company_name,sale_purchasers_0_company_primaryBusinessType,sale_purchasers_0_type,sale_totalRentalIncome_amount,sale_totalRentalIncome_measurement,sale_vendors_0_company_name,sale_vendors_0_company_regNo,sale_purchasers_0_company_regNo,sale_longLeaseLength_months,sale_longLeaseLength_years,address_fullPostCode,address_buildingname,Unit_Sector,Unit_Use_Type,Unit_Parent,Region,County,Market,Agents_Company_Contact_ALL,Unit_Levels_ALL,Lease_Asking_Rents_ALL,Unit_Amenities_ALL,Unit_Spaces_ALL,Lease_landlords_ALL,Live_DMT_AV,Live_DMT_Deal,unit_levels_8_name,unit_levels_8_number,unit_levels_8_size_measurement,unit_levels_8_size_value,unit_levels_8_useType,unit_levels_9_name,unit_levels_9_number,unit_levels_9_size_measurement,unit_levels_9_size_value,unit_levels_9_useType,unit_levels_10_name,unit_levels_10_number,unit_levels_10_size_measurement,unit_levels_10_size_value,unit_levels_10_useType,unit_spaces_1_size_measurement,unit_spaces_1_size_value,unit_spaces_1_useType,attributes_sale_vendors_0_company,agents_4_company_contact_email,agents_4_company_contact_name_firstName,agents_4_company_contact_name_surname,agents_4_company_contact_phoneNumbers_0_number,agents_4_company_name,agents_4_type,agents_5_company_contact_email,agents_5_company_contact_name_firstName,agents_5_company_contact_name_surname,agents_5_company_contact_phoneNumbers_0_number,agents_5_company_name,agents_5_type,lease_askingRents_1_amount,lease_askingRents_1_measurement,lease_askingRents_1_date,lease_askingRent_amount,lease_askingRent,sale_yield_netInitialYieldPercent,investment_yield_equivalentYieldPercent,investment_yield_grossYieldPercent,investment_yield_netInitialYieldPercent,ZoneARent,unit_unitName,lease_incentives_rentFreePeriods_initialMonths,datasource_source,lease_incentives_rentFreePeriods_totalMonths,datasource_sourceURL,lease_askingRent_measurement,notes_0_description,lease_leaseBreaks_breakOptions_0_date,Lease_LeaseBreaks_BreakOptions_date_COUNT,lease_leaseBreaks_breakOptions_MAX_date,lease_rentReviews_0_date,Lease_RentReviews_date_COUNT,lease_rentReviews_MAX_date
1704,1f3119b6-d2e2-4da5-8b1f-bb78f0fa5860,OSD-1f3119b6-d2e2-4da5-8b1f-bb78f0fa5860,2020-11-20 01:07:33,1f3119b6-d2e2-4da5-8b1f-bb78f0fa5860,,2003-05-07 12:30:45,2003-05-07,2003-05-07,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/os/1f3119b6-d2e2-4da5-8b1f-bb78f0fa5860,https://www.egi.co.uk/radius-dx/data/#/property/84e748ae-9b6d-4972-9d7b-0a007e1ffe3c,84e748ae-9b6d-4972-9d7b-0a007e1ffe3c,occupationalSaleDeal,0,,,EG Research,Deals,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,,,,,1f3119b6-d2e2-4da5-8b1f-bb78f0fa5860,,,69995,,"25, GATTON ROAD, ST WERBURGHS, BRISTOL, BS2 9TF","Industrial Units, Gatton Road, Bristol, BS2 9TF",,,25,GATTON ROAD,51.4678,-2.5727,BS2,9TF,ST WERBURGHS,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,0117 317 1000,Alder King LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,SqM,1283.63061523438,Industrial (B2) - General Industrial,,Hectares,0.66771882772,Land - Land,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Industrial (B2) - General Industrial,SqM,7960.81909179688,,,Freehold,Company,,,,,,,,,,,,,,2020-11-20 01:07:33,1f3119b6-d2e2-4da5-8b1f-bb78f0fa5860,Disposing Agent,OC306796,,,,,adfbada1-186c-428c,,,,,,,,,,2002-05-01,,,,,,,,Kindale Limited,L,Company,,,BRISTOL & WEST GRAPHICS Limited,02732928,01256040,,,BS2 9TF,,Industrial (B2),General Industrial,Industrial,South West,,Bristol City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archive EGi Deal,,,,,,0,,,0,
1836,21d26eec-bd5f-4746-8859-79947c3d86df,AV-21d26eec-bd5f-4746-8859-79947c3d86df,2021-01-14 02:06:46,21d26eec-bd5f-4746-8859-79947c3d86df,,2019-11-08 13:23:55,2019-07-16,2019-11-08,2021-01-13,https://www.egi.co.uk/radius-dx/data/#/location/detail/av/21d26eec-bd5f-4746-8859-79947c3d86df,https://www.egi.co.uk/radius-dx/data/#/property/5c42c333-36b5-4f4b-8a7c-752ba1b3b154,5c42c333-36b5-4f4b-8a7c-752ba1b3b154,availability,0,,,EG Research,Availability,adfbada1-186c-428c,EG,a20d78d7-9db0-4b04-a79e-c98950bd91ca,4e5d0096-630c-4f5f-8609-f565bdacdf56,,https://api.egi.co.uk/radius-dx/asset-management/v1/fetch/89d008fa-46f2-4154-b7b7-442746f3a050.pdf,,,21d26eec-bd5f-4746-8859-79947c3d86df,,,364780,,"5, WARWICK ROAD, EASTON, BRISTOL, BS5 0YQ","Warehouse, 1a-7, Warwick Road, Bristol, BS5 0YQ",,,5,WARWICK ROAD,51.4666,-2.56926,BS5,0YQ,EASTON,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,,Maggs & Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-11,,Pending,Occupational Sale,,,,,,,Second-hand Grade B,Warehouse,0.0,SqM,147.0643,"Industrial (B1/2/8) - Mixed Industrial - B1, B2, B8",,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,"Industrial (B1/2/8) - Mixed Industrial - B1, B2, B8",SqFt,1582.986889413,350000.0,2019-07-16,Freehold,,,,,,,,,,,,,,,2021-01-14 01:20:32,21d26eec-bd5f-4746-8859-79947c3d86df,,,,,,,adfbada1-186c-428c,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS5 0YQ,,Industrial (B1/2/8),"Mixed Industrial - B1, B2, B8",Industrial,South West,,Bristol Outer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spider,,,,Date on the market: 11/07/2019,,0,,,0,
1907,23359ce1-002e-4f95-be1b-251092e12de7,AV-23359ce1-002e-4f95-be1b-251092e12de7,2020-11-20 01:19:30,23359ce1-002e-4f95-be1b-251092e12de7,,2016-11-15 15:20:24,2014-02-03,2016-11-15,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/av/23359ce1-002e-4f95-be1b-251092e12de7,https://www.egi.co.uk/radius-dx/data/#/property/79a4b0b5-bdda-4600-98a9-2b84591f7186,79a4b0b5-bdda-4600-98a9-2b84591f7186,availability,0,,,EG Research,Availability,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,,https://api.egi.co.uk/radius-dx/asset-management/v1/fetch/33b46011-d3a0-4297-917d-c38f4b02c6ff.pdf,,,23359ce1-002e-4f95-be1b-251092e12de7,,,227709,,"335-337, GLOUCESTER ROAD, HORFIELD, BRISTOL, BS7 8PE","Entire Building, Outside Co-Op Store, 335, Gloucester Road, Bristol, BS7 8PE",,,335-337,GLOUCESTER ROAD,51.4819,-2.58706,BS7,8PE,HORFIELD,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,,Maggs & Allen,,,,,,,,,,,,,,,,15000.0,2014-02-03,PerAnnum,,,,,,,,,Lease,,,Withdrawn,Letting,,,,,,,Second-hand (Retail),1st,1.0,,0.0,General - Ancillary Floor,Ground,SqM,111.4827,Retail (A1) - General Retail,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Retail (A1) - General Retail,SqM,111.4827,,,,,,,,,,,,,,,,,,2020-11-20 01:19:30,23359ce1-002e-4f95-be1b-251092e12de7,,,,,,,adfbada1-186c-428c,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS7 8PE,,Retail (A1),General Retail,Retail,South West,,Bristol Outer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,Spider,,,,"Asking price: £15,000 Per Annum (leasehold) Grade of space: Second-hand (Retail)",,0,,,0,
1916,2368223f-61a0-4e8b-9233-3ab30765b17b,OSD-2368223f-61a0-4e8b-9233-3ab30765b17b,2020-11-20 01:07:33,2368223f-61a0-4e8b-9233-3ab30765b17b,,2020-01-15 15:11:42,2020-01-15,2020-01-15,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/os/2368223f-61a0-4e8b-9233-3ab30765b17b,https://www.egi.co.uk/radius-dx/data/#/property/6d1d2fd2-fd1c-453d-b0e7-df988700d57b,6d1d2fd2-fd1c-453d-b0e7-df988700d57b,occupationalSaleDeal,0,,,EG Research,Deals,adfbada1-186c-428c,EG,190953ea-b3a5-4010-bd23-bd215a39df27,190953ea-b3a5-4010-bd23-bd215a39df27,,,,,2368223f-61a0-4e8b-9233-3ab30765b17b,,,69078,,"44, MINA ROAD, ST WERBURGHS, BRISTOL, BS2 9XH","Entire Building, 44, Mina Road, Bristol, BS2 9XH",,,44,MINA ROAD,51.4681,-2.5742,BS2,9XH,ST WERBURGHS,SOUTH WEST,BRISTOL CITY,BRISTOL,holly@burstoncook.co.uk,Holly,Boulton,0117 934 9977,Burston Cook,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-11-01,,,,WCs,,,,,,Second-hand (Retail),Ground,0.0,SqM,37.997,"Retail (A1/2/3/4/5) - Mixed-use Retail (A1/2/3/4/5, B1 or D1)",1st,SqM,37.997,"Retail (A1/2/3/4/5) - Mixed-use Retail (A1/2/3/4/5, B1 or D1)",1.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,"Retail (A1/2/3/4/5) - Mixed-use Retail (A1/2/3/4/5, B1 or D1)",SqFt,817.99257654,280000.0,,Freehold,,,,,F,,,,,,,,,,2020-11-20 01:07:33,2368223f-61a0-4e8b-9233-3ab30765b17b,Disposing Agent,,,,,,adfbada1-186c-428c,,,,,,,,,,2019-08-02,,,,,,,267000.0,,,,,,,,,,,BS2 9XH,,Retail (A1/2/3/4/5),"Mixed-use Retail (A1/2/3/4/5, B1 or D1)",Retail,South West,,Bristol City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGi Deals,,,,,,0,,,0,
1921,2379b41e-bf5e-4f00-8fc2-dba1dacfc336,OSD-2379b41e-bf5e-4f00-8fc2-dba1dacfc336,2020-11-20 01:07:33,2379b41e-bf5e-4f00-8fc2-dba1dacfc336,,2008-01-02 10:11:55,2007-11-13,2008-01-02,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/os/2379b41e-bf5e-4f00-8fc2-dba1dacfc336,https://www.egi.co.uk/radius-dx/data/#/property/6d5b3833-d847-4f4f-9e6c-814d9207b2f3,6d5b3833-d847-4f4f-9e6c-814d9207b2f3,occupationalSaleDeal,0,,,EG Research,Deals,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,,,,,2379b41e-bf5e-4f00-8fc2-dba1dacfc336,,,65830,,"15, JOHN STREET, ST WERBURGHS, BRISTOL, BS2 9UE","15, John Street, Bristol, BS2 9UE",,,15,JOHN STREET,51.4697,-2.57484,BS2,9UE,ST WERBURGHS,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,0117 923 9234,Hartnell Taylor Cook LLP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,SqM,108.0453338623,Business (B1a) - Office,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Business (B1a) - Office,SqM,108.0453338623,220000.0,,Freehold,Company,,,,,,,,,,,,,,2020-11-20 01:07:33,2379b41e-bf5e-4f00-8fc2-dba1dacfc336,Disposing Agent,OC313211,,,,,adfbada1-186c-428c,,,,,,,,,,2007-11-12,,,,,,,,Private,S,Company,,,Regent Holidays (UK) Limited,01023951,09954635,,,BS2 9UE,,Business (B1a),Office,Office,South West,,Bristol City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Press Release,,,,"This property is located within a conservation area and comprises a basement, ground, and three upper floors.",,0,,,0,
1973,24ba9b20-88b3-429f-8ae9-b1a015387549,OSD-24ba9b20-88b3-429f-8ae9-b1a015387549,2020-11-20 01:07:33,24ba9b20-88b3-429f-8ae9-b1a015387549,,1982-07-24 00:00:00,2001-09-10,1982-07-24,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/os/24ba9b20-88b3-429f-8ae9-b1a015387549,https://www.egi.co.uk/radius-dx/data/#/property/3d5bafe7-f921-4a93-b87d-57563690b045,3d5bafe7-f921-4a93-b87d-57563690b045,occupationalSaleDeal,0,,,EG Research,Deals,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,,,,,24ba9b20-88b3-429f-8ae9-b1a015387549,,,39380,,"14, OLVESTON ROAD, HORFIELD, BRISTOL, BS7 9PB","Olveston Road, Bristol, BS7 9PB",,,14,OLVESTON ROAD,51.4836,-2.58561,BS7,9PB,HORFIELD,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,,Stanley Alder & Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,SqM,449.27536010742,Industrial (B2) - General Industrial,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Industrial (B2) - General Industrial,SqM,449.27536010742,,,Freehold,Company,,,,,,,,,,,,,,2020-11-20 01:07:33,24ba9b20-88b3-429f-8ae9-b1a015387549,Disposing Agent,,,,,,adfbada1-186c-428c,,,,,,,,,,1982-07-24,,,,,,,50000.0,Sandra Lewis,S,Company,,,Unigate Properties Limited,00141002,,,,BS7 9PB,,Industrial (B2),General Industrial,Industrial,South West,,Bristol Outer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archive EGi Deal,,,,,,0,,,0,
2163,283695bc-57a7-4ac4-887b-3a311d6c33ce,LD-283695bc-57a7-4ac4-887b-3a311d6c33ce,2020-11-20 01:38:49,283695bc-57a7-4ac4-887b-3a311d6c33ce,,2018-10-19 09:08:01,2018-10-19,2018-10-19,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/lt/283695bc-57a7-4ac4-887b-3a311d6c33ce,https://www.egi.co.uk/radius-dx/data/#/property/09ed75f5-ea57-461b-a2e3-db789023d53f,09ed75f5-ea57-461b-a2e3-db789023d53f,lettingDeal,0,,,EG Research,Deals,adfbada1-186c-428c,EG,190953ea-b3a5-4010-bd23-bd215a39df27,190953ea-b3a5-4010-bd23-bd215a39df27,,,,,283695bc-57a7-4ac4-887b-3a311d6c33ce,,,276395,,"EASTGATE OFFICE CENTRE, EASTGATE ROAD, EASTVILLE, BRISTOL, BS5 6XX","Unit 2, Eastgate Office Centre, 4, Eastgate Road, Bristol, BS5 6XX",,,,EASTGATE ROAD,51.4737,-2.56874,BS5,6XX,EASTVILLE,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,Lease,,,,,,,,,,,,,0.0,SqM,207.07914733887,Business (B1b) - Business Parks,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Business (B1b) - Business Parks,SqM,207.07914733887,,,,,,,,,,,,,,,5.0,,,2020-11-20 01:38:49,283695bc-57a7-4ac4-887b-3a311d6c33ce,,,,,,,adfbada1-186c-428c,2021-03-24,,2016-06-24,30000.0,PerAnnum,DVSA,S,08569514,Company,2016-06-24,,,,,,,,,,,,,,,,,,BS5 6XX,EASTGATE OFFICE CENTRE,Business (B1b),Business Parks,Office,South West,,Bristol Outer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brochure,,http://www.lshinvestmentsales.co.uk/server_resources/dynamic-content/uploads/LSH%20Investment%20-%20Property%20brochures%20(348)%20-%20Brochure.pdf,,,2019-06-24 00:00:00,6,2019-06-24 00:00:00,2019-06-24 00:00:00,6,2019-06-24 00:00:00
2193,28da5697-4d65-4c33-b5ef-e57ce682cdf2,AV-28da5697-4d65-4c33-b5ef-e57ce682cdf2,2020-11-20 01:19:30,28da5697-4d65-4c33-b5ef-e57ce682cdf2,,2016-11-15 15:20:24,2011-09-30,2016-11-15,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/av/28da5697-4d65-4c33-b5ef-e57ce682cdf2,https://www.egi.co.uk/radius-dx/data/#/property/a24734d1-5e0d-4ab1-9086-26b48f867ad8,a24734d1-5e0d-4ab1-9086-26b48f867ad8,availability,0,,,EG Research,Availability,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,190953ea-b3a5-4010-bd23-bd215a39df27,,https://api.egi.co.uk/radius-dx/asset-management/v1/fetch/8fd3861f-a775-4fa9-bbcc-49ab28fa4246.pdf,,,28da5697-4d65-4c33-b5ef-e57ce682cdf2,,,311729,,"STREET RECORD, ASHLEY GROVE ROAD, ST WERBURGHS, BRISTOL, BS2 9QS","3, Building 3, Brooks Laundry Depot, Ashley Grove Road, Bristol, BS2 9RE",,,,ASHLEY GROVE ROAD,51.4688,-2.57775,BS2,9QS,ST WERBURGHS,SOUTH WEST,BRISTOL CITY,BRISTOL,,,,0117 928 1642,JLL,paul.baker@eu.jll.com,Paul,Baker,0117 930 5780,JLL,,,,,,,,,,,,,,,,,,,,,FRI,Lease,,,Withdrawn,Occupational Sale,,,,,,,Second-hand Grade B,Building 3,0.0,SqM,978.2609,"Industrial (B1/2/8) - Mixed Industrial - B1, B2, B8",,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,"Industrial (B1/2/8) - Mixed Industrial - B1, B2, B8",SqM,978.2609,,,Freehold,,,,,,,,,,,,,,,2020-11-20 01:19:30,28da5697-4d65-4c33-b5ef-e57ce682cdf2,,01188567,,01188567,,,adfbada1-186c-428c,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS2 9QS,STREET RECORD,Industrial (B1/2/8),"Mixed Industrial - B1, B2, B8",Industrial,South West,,Bristol City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spider,,,,PL ID: 297210 Rent on application Unit: 3 Grade of space: Second-hand Grade B,,0,,,0,
2274,2a709fab-6c44-4954-9e6c-eafd4e95d648,LD-2a709fab-6c44-4954-9e6c-eafd4e95d648,2020-11-20 01:38:49,2a709fab-6c44-4954-9e6c-eafd4e95d648,,2008-06-06 14:34:17,2008-06-06,2008-06-06,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/lt/2a709fab-6c44-4954-9e6c-eafd4e95d648,https://www.egi.co.uk/radius-dx/data/#/property/a3afa9f4-4fa0-4f66-bd48-944d01bae715,a3afa9f4-4fa0-4f66-bd48-944d01bae715,lettingDeal,0,,,EG Research,Deals,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,,,,,2a709fab-6c44-4954-9e6c-eafd4e95d648,,,64121,,"40, JAMES STREET, ST WERBURGHS, BRISTOL, BS2 9US","The Victoria, 40, James Street, Bristol, BS2 9US",,,40,JAMES STREET,51.4703,-2.57394,BS2,9US,ST WERBURGHS,SOUTH WEST,BRISTOL CITY,BRISTOL,bristol@christie.com,,,0117 946 8500,Christie & Co,,,,,,,,,,,,,,,,,,,False,Punch Taverns,03512367,Company,,,,,Lease,,,,,,,,,,,,,0.0,Beds,2.0,Retail (A4) - Drinking Establishment (Pub/Bar),,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Retail (A4) - Drinking Establishment (Pub/Bar),,,,,,,,,,,,,,,,,,,,2020-11-20 01:38:49,2a709fab-6c44-4954-9e6c-eafd4e95d648,Disposing Agent,,,,,,adfbada1-186c-428c,,,2008-06-05,,,,,,,2008-06-05,,,,,,,,,,,,,,,,,,BS2 9US,,Retail (A4),Drinking Establishment (Pub/Bar),Hotels and Leisure,South West,,Bristol City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,http://www.christie.com,,This deal was for the leasehold interest for the property.,,0,,,0,
2389,2c7ef947-19c1-4a0b-bf8a-e0650063549e,AV-2c7ef947-19c1-4a0b-bf8a-e0650063549e,2020-11-20 01:19:30,2c7ef947-19c1-4a0b-bf8a-e0650063549e,,2018-09-11 11:07:45,2017-07-03,2018-09-11,2020-06-11,https://www.egi.co.uk/radius-dx/data/#/location/detail/av/2c7ef947-19c1-4a0b-bf8a-e0650063549e,https://www.egi.co.uk/radius-dx/data/#/property/bde9d739-9c0a-4988-8bbb-d57171a8a2c2,bde9d739-9c0a-4988-8bbb-d57171a8a2c2,availability,0,,,EG Research,Availability,adfbada1-186c-428c,EG,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,4bf3e727-8c94-431d-a9bf-5f68c3fd7b91,,https://api.egi.co.uk/radius-dx/asset-management/v1/fetch/05137886-5627-4602-a964-da77984df0de.pdf,,,2c7ef947-19c1-4a0b-bf8a-e0650063549e,,,46335,,"231, MULLER ROAD, HORFIELD, BRISTOL, BS7 9ND","Ground, B&Q, Muller Road, Bristol, BS7 9NU",,,231,MULLER ROAD,51.4801,-2.57542,BS7,9ND,HORFIELD,SOUTH WEST,BRISTOL CITY,BRISTOL,rfarmer@eyco.co.uk,Robert,Farmer,0131 558 5146,Eric Young & Co,,,,,,,,,,,,,,,,,,,,,,,,,,,Lease,2016-12-22,,Withdrawn,Letting,,,,,,,Second-hand (Retail),Ground,0.0,SqM,3834.5411,Retail (A1) - General Retail,,,0.0,,0.0,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,Retail (A1) - General Retail,SqM,3834.5411,,,,,,,,,,,,,,,,,,2020-11-20 01:19:30,2c7ef947-19c1-4a0b-bf8a-e0650063549e,,SO302766,,,,,adfbada1-186c-428c,,,,,,,,,,,,,,,,,,,,,,,,,,,,BS7 9ND,,Retail (A1),General Retail,Retail,South West,,Bristol Outer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Availability Check,,,,Date on the market: 22/12/2016,,0,,,0,
